house_id,area_sqft,bedrooms,bathrooms,age_years,year_built,condition_score,garage_cars,parking_spots,furnishing_status,location,floor_number,total_floors,price,price_per_sqft,rooms_per_bath,age_category
1560,1664.0,2,1.4,37,1987,2,1,0,Unfurnished,Southside,0,1,287400.0,172.71634615384616,1.4285714285714286,Old
1561,1789.0,3,1.8,74,1950,1,1,2,Unfurnished,Suburb_B,4,2,233800.0,130.68753493571828,1.6666666666666665,Very Old
1562,1426.0,3,2.0,54,1970,1,1,1,Unfurnished,Suburb_A,7,3,184000.0,129.03225806451613,1.5,Very Old
1563,600.0,3,2.4,33,1991,2,2,2,Unfurnished,Northside,0,2,179300.0,298.8333333333333,1.25,Old
1564,2242.0,5,3.7,21,2003,3,1,1,Semi-Furnished,Riverside,0,2,741700.0,330.8206958073149,1.3513513513513513,Moderate
1565,2168.0,3,2.4,21,2003,3,2,1,Unfurnished,Northside,7,5,502500.0,231.78044280442805,1.25,Moderate
1566,1659.0,3,2.1,77,1947,1,1,1,Unfurnished,Hillview,9,3,338600.0,204.09885473176612,1.4285714285714286,Very Old
1567,1833.0,4,3.0,2,2022,5,0,1,Semi-Furnished,Downtown,0,2,1114000.0,607.746863066012,1.3333333333333333,New
1568,2058.0,2,1.9,97,1927,1,0,3,Semi-Furnished,Suburb_B,9,2,285400.0,138.67832847424685,1.0526315789473684,Very Old
1569,1019.0,3,2.5,40,1984,3,2,1,Semi-Furnished,Greenfield,1,3,221500.0,217.36997055937192,1.2,Old
1570,1535.0,3,2.4,41,1983,2,2,2,Semi-Furnished,Northside,9,1,658700.0,429.12052117263846,1.25,Old
1571,2197.0,3,2.7,1,2023,5,0,3,Fully Furnished,OldTown,5,1,1238900.0,563.905325443787,1.111111111111111,New
1572,1173.0,4,3.3,36,1988,2,2,2,Semi-Furnished,Lakeside,8,3,482700.0,411.5089514066496,1.2121212121212122,Old
1573,1947.0,3,2.8,29,1995,3,1,2,Semi-Furnished,OldTown,7,2,448100.0,230.14894709809965,1.0714285714285714,Moderate
1574,1122.0,4,3.1,6,2018,3,1,1,Semi-Furnished,Suburb_A,0,1,304300.0,271.2121212121212,1.2903225806451613,Recent
1575,2033.0,3,2.3,16,2008,3,0,3,Fully Furnished,Suburb_B,0,1,485500.0,238.80964092474176,1.3043478260869565,Moderate
1576,1782.0,3,2.0,79,1945,1,2,1,Unfurnished,OldTown,3,1,267700.0,150.22446689113355,1.5,Very Old
1577,992.0,4,3.1,33,1991,2,0,1,Fully Furnished,Northside,0,5,250300.0,252.31854838709677,1.2903225806451613,Old
1578,2382.0,2,1.9,24,2000,3,1,0,Fully Furnished,Southside,2,1,722900.0,303.48446683459275,1.0526315789473684,Moderate
1579,1433.0,2,2.0,4,2020,4,1,0,Semi-Furnished,OldTown,9,1,668200.0,466.29448709002094,1.0,New
1580,1395.0,3,2.7,47,1977,2,0,2,Semi-Furnished,Riverside,0,3,302900.0,217.1326164874552,1.111111111111111,Old
1581,1900.0,2,1.1,45,1979,2,1,0,Fully Furnished,Hillview,3,2,455900.0,239.94736842105263,1.8181818181818181,Old
1582,2374.0,1,1.1,37,1987,2,0,3,Semi-Furnished,Lakeside,1,2,614500.0,258.8458298230834,0.9090909090909091,Old
1583,1292.0,3,1.8,30,1994,2,1,2,Unfurnished,Riverside,5,2,429900.0,332.73993808049534,1.6666666666666665,Moderate
1584,1831.0,3,2.7,26,1998,3,2,1,Semi-Furnished,Northside,0,2,488600.0,266.84871654833427,1.111111111111111,Moderate
1585,2014.0,3,2.3,35,1989,3,1,1,Semi-Furnished,Southside,0,3,471400.0,234.06156901688183,1.3043478260869565,Old
1586,2147.0,5,4.2,13,2011,3,1,1,Fully Furnished,Suburb_B,8,1,966100.0,449.97671169073124,1.1904761904761905,Recent
1587,1888.0,3,2.0,89,1935,1,1,1,Semi-Furnished,Downtown,7,2,498400.0,263.9830508474576,1.5,Very Old
1588,1616.0,4,3.6,35,1989,2,1,0,Unfurnished,Greenfield,7,5,356600.0,220.66831683168317,1.1111111111111112,Old
1589,1386.0,2,1.2,18,2006,3,2,2,Semi-Furnished,Southside,6,1,535500.0,386.3636363636364,1.6666666666666667,Moderate
1590,1843.0,3,2.2,27,1997,3,0,2,Unfurnished,OldTown,2,1,381000.0,206.72816060770484,1.3636363636363635,Moderate
1591,1264.0,4,2.9,64,1960,1,2,1,Semi-Furnished,Suburb_B,6,1,294800.0,233.22784810126583,1.3793103448275863,Very Old
1592,600.0,3,1.9,9,2015,5,2,1,Unfurnished,Suburb_B,1,1,273300.0,455.5,1.5789473684210527,Recent
1593,2018.0,4,3.2,17,2007,3,2,0,Unfurnished,Hillview,0,1,660100.0,327.10604558969277,1.25,Moderate
1594,2252.0,3,2.9,41,1983,2,0,2,Unfurnished,Suburb_A,1,1,352900.0,156.7051509769094,1.0344827586206897,Old
1595,619.0,2,2.4,18,2006,3,0,2,Unfurnished,Hillview,0,1,246300.0,397.8998384491115,0.8333333333333334,Moderate
1596,1295.0,3,2.4,62,1962,1,1,0,Semi-Furnished,Lakeside,1,2,208400.0,160.9266409266409,1.25,Very Old
1597,2110.0,3,2.7,7,2017,4,2,2,Unfurnished,Greenfield,0,1,637500.0,302.13270142180096,1.111111111111111,Recent
1598,2829.0,4,3.3,56,1968,1,3,1,Semi-Furnished,Northside,4,3,602000.0,212.7960410038883,1.2121212121212122,Very Old
1599,1810.0,2,1.7,3,2021,5,1,1,Unfurnished,Northside,1,3,698600.0,385.96685082872926,1.1764705882352942,New
1600,1436.0,5,3.9,0,2024,5,0,2,Fully Furnished,Downtown,6,2,1232000.0,857.9387186629526,1.2820512820512822,New
1601,1709.0,5,4.1,81,1943,1,1,0,Semi-Furnished,Greenfield,3,5,294800.0,172.49853715623172,1.2195121951219514,Very Old
1602,2487.0,2,1.8,35,1989,2,2,1,Unfurnished,Suburb_B,8,3,397000.0,159.63007639726578,1.1111111111111112,Old
1603,1477.0,3,2.2,21,2003,3,0,2,Fully Furnished,Riverside,0,3,462600.0,313.2024373730535,1.3636363636363635,Moderate
1604,1400.0,4,3.2,13,2011,3,0,2,Semi-Furnished,Suburb_A,5,1,514800.0,367.7142857142857,1.25,Recent
1605,1559.0,5,4.0,37,1987,3,1,1,Unfurnished,Downtown,5,4,570900.0,366.1962796664529,1.25,Old
1606,1323.0,3,2.6,30,1994,2,1,2,Fully Furnished,Southside,9,5,394800.0,298.41269841269843,1.1538461538461537,Moderate
1607,1861.0,3,2.1,98,1926,1,2,1,Semi-Furnished,Suburb_B,1,1,217900.0,117.08758731864589,1.4285714285714286,Very Old
1608,2612.0,3,2.4,96,1928,1,2,0,Semi-Furnished,Southside,0,3,370100.0,141.69218989280245,1.25,Very Old
1609,1962.0,3,3.0,38,1986,2,1,2,Semi-Furnished,Northside,0,3,437400.0,222.93577981651376,1.0,Old
1610,1674.0,2,1.9,26,1998,3,0,3,Fully Furnished,Downtown,0,2,1521594.3779350384,396.5352449223417,1.0526315789473684,Moderate
1611,1654.0,4,3.6,29,1995,3,1,1,Fully Furnished,Suburb_B,3,2,465500.0,281.43893591293835,1.1111111111111112,Moderate
1612,1018.0,2,1.6,41,1983,1,2,0,Fully Furnished,Lakeside,7,1,358100.0,351.7681728880157,1.25,Old
1613,2242.0,1,1.0,5,2019,4,2,2,Fully Furnished,Suburb_B,0,1,503600.0,224.62087421944693,1.0,New
1614,1761.0,3,2.7,19,2005,3,2,2,Fully Furnished,Riverside,0,1,723000.0,410.5621805792164,1.111111111111111,Moderate
1615,1710.0,3,2.9,4,2020,5,1,1,Unfurnished,Riverside,0,2,809300.0,473.27485380116957,1.0344827586206897,New
1616,3397.0,4,2.6,4,2020,5,2,2,Semi-Furnished,Downtown,0,3,1744900.0,513.6591109802768,1.5384615384615383,New
1617,1949.0,3,2.0,11,2013,5,2,0,Unfurnished,Hillview,9,5,774900.0,397.58850692662907,1.5,Recent
1618,1424.0,3,2.8,29,1995,4,1,2,Fully Furnished,Greenfield,8,2,595500.0,418.188202247191,1.0714285714285714,Moderate
1619,1587.0,2,1.5,60,1964,1,1,1,Semi-Furnished,Greenfield,0,1,184800.0,116.4461247637051,1.3333333333333333,Very Old
1620,2374.0,3,2.2,29,1995,2,2,0,Semi-Furnished,Hillview,0,1,535800.0,225.6950294860994,1.3636363636363635,Moderate
1621,3453.530792912338,5,3.6,20,2004,3,1,1,Unfurnished,Greenfield,8,4,478600.0,257.72751750134626,1.3888888888888888,Moderate
1622,1081.0,3,2.2,4,2020,5,0,1,Unfurnished,Suburb_B,0,2,363700.0,336.4477335800185,1.3636363636363635,New
1623,2260.0,3,2.0,33,1991,2,0,3,Unfurnished,Lakeside,4,3,632000.0,279.646017699115,1.5,Old
1624,1466.0,3,3.0,16,2008,3,1,0,Fully Furnished,Greenfield,8,1,683800.0,466.4392905866303,1.0,Moderate
1625,2737.0,5,4.0,37,1987,2,1,0,Unfurnished,Southside,3,2,546000.0,199.48849104859335,1.25,Old
1626,2340.0,2,1.6,95,1929,1,0,2,Semi-Furnished,Lakeside,0,2,323600.0,138.2905982905983,1.25,Very Old
1627,1576.0,3,2.6,6,2018,5,2,0,Unfurnished,Southside,0,1,581100.0,368.7182741116751,1.1538461538461537,Recent
1628,2441.0,4,3.5,12,2012,4,2,0,Semi-Furnished,Suburb_A,8,3,766600.0,314.0516181892667,1.1428571428571428,Recent
1629,1834.0,3,2.7,28,1996,3,2,0,Semi-Furnished,Hillview,0,2,479100.0,261.23227917121045,1.111111111111111,Moderate
1630,2226.0,2,1.9,94,1930,1,1,2,Fully Furnished,Greenfield,1,2,311300.0,139.8472596585804,1.0526315789473684,Very Old
1631,2042.0,3,2.2,58,1966,1,1,1,Semi-Furnished,Suburb_A,7,4,310100.0,151.86092066601373,1.3636363636363635,Very Old
1632,1377.0,2,1.5,81,1943,1,0,2,Fully Furnished,Southside,7,2,315300.0,228.9760348583878,1.3333333333333333,Very Old
1633,1478.0,3,2.6,20,2004,3,1,2,Fully Furnished,OldTown,3,1,325200.0,220.02706359945873,1.1538461538461537,Moderate
1634,2315.0,4,3.0,98,1926,1,1,1,Fully Furnished,Lakeside,0,5,455100.0,196.58747300215984,1.3333333333333333,Very Old
1635,1633.0,2,1.6,5,2019,5,2,1,Unfurnished,OldTown,4,1,644400.0,394.6111451316595,1.25,New
1636,1598.0,4,3.3,2,2022,5,1,1,Semi-Furnished,Suburb_B,0,4,643700.0,402.81602002503126,1.2121212121212122,New
1637,2188.4808282676954,1,1.0,73,1951,1,0,1,Unfurnished,Suburb_A,0,4,127800.0,96.67170953101362,1.0,Very Old
1638,2012.0,4,2.7,86,1938,2,1,0,Unfurnished,Greenfield,7,1,588800.0,292.6441351888668,1.4814814814814814,Very Old
1639,2831.0,3,2.6,5,2019,4,1,0,Unfurnished,Lakeside,0,2,917900.0,324.23172024019783,1.1538461538461537,New
1640,1266.0,2,1.5,6,2018,4,2,1,Unfurnished,Lakeside,0,1,581600.0,459.3996840442338,1.3333333333333333,Recent
1641,1812.0,2,1.8,1,2023,5,2,1,Unfurnished,OldTown,1,2,512700.0,282.94701986754967,1.1111111111111112,New
1642,2506.0,5,4.2,6,2018,4,2,1,Fully Furnished,Northside,3,3,1297000.0,517.5578611332801,1.1904761904761905,Recent
1643,1760.0,2,2.1,12,2012,4,0,2,Fully Furnished,OldTown,6,1,619000.0,351.70454545454544,0.9523809523809523,Recent
1644,2026.0,2,2.0,94,1930,1,0,2,Semi-Furnished,Southside,7,1,446800.0,220.53307008884502,1.0,Very Old
1645,1269.0,3,2.8,40,1984,1,2,1,Semi-Furnished,Suburb_A,5,2,213100.0,167.92750197005518,1.0714285714285714,Old
1646,2014.0,3,2.8,59,1965,1,0,2,Fully Furnished,Southside,5,2,328300.0,163.00893743793446,1.0714285714285714,Very Old
1647,1706.0,3,2.5,59,1965,1,0,1,Semi-Furnished,Greenfield,5,3,210700.0,123.5052754982415,1.2,Very Old
1648,2293.0,2,1.6,32,1992,2,1,2,Semi-Furnished,Lakeside,0,3,569100.0,248.1901439162669,1.25,Old
1649,2394.0,2,1.9,62,1962,1,1,2,Unfurnished,Greenfield,1,3,310000.0,129.49039264828738,1.0526315789473684,Very Old
1650,3095.0,3,2.6,36,1988,3,0,3,Semi-Furnished,Suburb_B,4,4,616600.0,199.22455573505655,1.1538461538461537,Old
1651,2090.0,2,1.5,18,2006,3,1,1,Semi-Furnished,Riverside,0,1,565800.0,270.7177033492823,1.3333333333333333,Moderate
1652,1963.0,3,2.5,33,1991,2,1,0,Semi-Furnished,Greenfield,0,2,356500.0,181.6097809475293,1.2,Old
1653,1897.0,4,3.2,32,1992,2,1,2,Semi-Furnished,Suburb_A,2,2,328500.0,173.1681602530311,1.25,Old
1654,1623.0,2,1.3,67,1957,1,2,0,Unfurnished,Suburb_A,3,5,201500.0,124.1528034504005,1.5384615384615383,Very Old
1655,1969.0,3,2.8,96,1928,1,0,2,Fully Furnished,Downtown,3,2,545700.0,277.1457592686643,1.0714285714285714,Very Old
1656,1652.0,3,2.4,24,2000,3,1,0,Semi-Furnished,Downtown,6,5,625900.0,378.8740920096852,1.25,Moderate
1657,1884.0,5,4.6,56,1968,1,2,1,Semi-Furnished,Downtown,3,3,536700.0,284.87261146496814,1.0869565217391306,Very Old
1658,2459.0,5,3.5,5,2019,4,2,1,Semi-Furnished,Hillview,8,3,1234500.0,502.0333468889793,1.4285714285714286,New
1659,1297.0,4,3.0,59,1965,1,1,2,Fully Furnished,Lakeside,1,2,312500.0,240.94063222821896,1.3333333333333333,Very Old
1660,2370.0,2,1.6,22,2002,3,1,1,Fully Furnished,Southside,3,2,636300.0,268.4810126582278,1.25,Moderate
1661,2459.0,2,1.9,2,2022,5,0,2,Fully Furnished,OldTown,0,2,636800.0,258.96705978039853,1.0526315789473684,New
1662,1741.0,3,2.5,21,2003,3,2,1,Semi-Furnished,Lakeside,0,1,515400.0,296.0367604824813,1.2,Moderate
1663,739.0,2,1.7,36,1988,2,2,0,Unfurnished,Downtown,8,5,253700.0,343.3017591339648,1.1764705882352942,Old
1664,1496.0,3,2.1,6,2018,3,1,0,Semi-Furnished,OldTown,1,3,324600.0,216.97860962566844,1.4285714285714286,Recent
1665,2448.0,4,2.9,86,1938,1,1,1,Fully Furnished,Hillview,0,4,467900.0,191.1356209150327,1.3793103448275863,Very Old
1666,1789.0,4,3.3,4,2020,5,0,2,Semi-Furnished,OldTown,3,2,549700.0,307.2666294019005,1.2121212121212122,New
1667,1300.0,4,2.8,87,1937,1,1,1,Fully Furnished,Suburb_A,0,1,174000.0,133.84615384615384,1.4285714285714286,Very Old
1668,1548.0,3,2.2,46,1978,2,1,0,Unfurnished,Southside,3,3,320200.0,206.84754521963825,1.3636363636363635,Old
1669,2220.0,3,2.6,19,2005,3,1,1,Semi-Furnished,OldTown,0,2,331100.0,149.14414414414415,1.1538461538461537,Moderate
1670,2073.0,3,2.1,23,2001,3,0,1,Unfurnished,Hillview,1,4,568400.0,274.1919922817173,1.4285714285714286,Moderate
1671,1681.0,2,2.1,52,1972,1,1,1,Semi-Furnished,Downtown,7,3,389100.0,231.46936347412256,0.9523809523809523,Very Old
1672,1617.0,4,3.6,36,1988,2,1,0,Unfurnished,Downtown,5,1,697500.0,431.3543599257885,1.1111111111111112,Old
1673,1604.0,1,1.0,40,1984,2,1,0,Fully Furnished,Southside,2,3,341100.0,212.65586034912718,1.0,Old
1674,1339.0,3,2.1,23,2001,4,1,0,Fully Furnished,Lakeside,4,3,591500.0,441.747572815534,1.4285714285714286,Moderate
1675,2608.0,3,1.7,29,1995,4,3,0,Fully Furnished,Greenfield,6,2,899000.0,344.7085889570552,1.7647058823529411,Moderate
1676,1639.0,3,2.2,98,1926,1,2,1,Semi-Furnished,Riverside,6,2,413600.0,252.3489932885906,1.3636363636363635,Very Old
1677,2409.0,4,3.4,12,2012,5,1,1,Semi-Furnished,Southside,0,1,792100.0,328.80863428808635,1.1764705882352942,Recent
1678,2561.0,3,2.3,25,1999,3,2,0,Semi-Furnished,Lakeside,0,1,715300.0,279.30495900039045,1.3043478260869565,Moderate
1679,2299.0,4,3.3,17,2007,3,1,1,Unfurnished,Southside,1,3,623500.0,271.20487168334057,1.2121212121212122,Moderate
1680,1584.0,2,1.1,57,1967,1,2,1,Fully Furnished,Suburb_B,0,1,179900.0,113.57323232323232,1.8181818181818181,Very Old
1681,2002.0,3,2.6,56,1968,1,2,0,Semi-Furnished,Suburb_A,0,3,216000.0,107.89210789210789,1.1538461538461537,Very Old
1682,1788.0,4,3.0,17,2007,3,1,1,Unfurnished,Suburb_A,0,2,392700.0,219.63087248322148,1.3333333333333333,Moderate
1683,1348.0,3,2.4,4,2020,5,0,3,Semi-Furnished,Lakeside,7,5,860100.0,638.0563798219584,1.25,New
1684,1962.0,5,4.0,0,2024,5,1,1,Unfurnished,Riverside,3,5,911200.0,464.42405708460757,1.25,New
1685,1210.0,2,1.2,25,1999,3,2,1,Semi-Furnished,Suburb_A,1,3,251300.0,207.68595041322314,1.6666666666666667,Moderate
1686,2394.0,3,2.1,24,2000,3,1,0,Semi-Furnished,Lakeside,4,2,714900.0,298.6215538847118,1.4285714285714286,Moderate
1687,1568.0,3,2.7,97,1927,1,1,1,Fully Furnished,Southside,6,2,352800.0,225.0,1.111111111111111,Very Old
1688,1901.0,5,4.1,28,1996,3,0,2,Unfurnished,Northside,1,1,448200.0,235.77064702788007,1.2195121951219514,Moderate
1689,1942.0,2,1.9,15,2009,3,2,0,Unfurnished,OldTown,2,1,486500.0,250.51493305870238,1.0526315789473684,Recent
1690,1671.0,4,3.3,80,1944,1,1,1,Unfurnished,Northside,0,2,260700.0,156.01436265709157,1.2121212121212122,Very Old
1691,2093.0,3,2.4,29,1995,4,1,1,Semi-Furnished,Northside,4,4,599000.0,286.19206880076445,1.25,Moderate
1692,1563.0,2,1.1,36,1988,2,1,1,Unfurnished,OldTown,1,1,223500.0,142.99424184261036,1.8181818181818181,Old
1693,2236.0,3,2.3,5,2019,4,1,1,Semi-Furnished,Northside,2,2,892600.0,399.19499105545617,1.3043478260869565,New
1694,1127.0,3,2.4,23,2001,3,1,2,Semi-Furnished,Riverside,2,2,453900.0,402.7506654835847,1.25,Moderate
1695,1863.0,3,3.0,89,1935,2,1,2,Unfurnished,OldTown,5,5,251900.0,135.2120236178207,1.0,Very Old
1696,2769.0,4,3.4,35,1989,2,1,1,Fully Furnished,Suburb_A,4,1,590600.0,213.28999638858795,1.1764705882352942,Old
1697,1300.0,3,2.9,20,2004,3,2,2,Fully Furnished,Northside,2,1,427400.0,328.7692307692308,1.0344827586206897,Moderate
1698,1461.0,3,2.6,37,1987,2,2,0,Semi-Furnished,Northside,0,5,344700.0,235.93429158110882,1.1538461538461537,Old
1699,3733.3222671543745,3,2.2,83,1941,1,0,3,Unfurnished,Suburb_B,4,1,335900.0,163.2960622265435,1.3636363636363635,Very Old
1700,1890.0,2,1.6,16,2008,2,2,0,Semi-Furnished,Hillview,8,3,663500.0,351.05820105820106,1.25,Moderate
1701,1975.0,2,1.7,30,1994,2,0,3,Semi-Furnished,Greenfield,6,3,397900.0,201.46835443037975,1.1764705882352942,Moderate
1702,2045.0,3,2.1,92,1932,2,0,3,Unfurnished,Suburb_B,9,2,418600.0,204.69437652811735,1.4285714285714286,Very Old
1703,2117.0,3,2.3,10,2014,4,2,1,Semi-Furnished,Lakeside,0,2,954600.0,450.9211147850732,1.3043478260869565,Recent
1704,2355.0,2,1.5,48,1976,1,2,1,Fully Furnished,Downtown,0,4,539700.0,229.171974522293,1.3333333333333333,Old
1705,2005.0,3,2.9,37,1987,3,1,1,Semi-Furnished,Suburb_B,3,1,521700.0,260.1995012468828,1.0344827586206897,Old
1706,1679.0,3,1.8,41,1983,2,2,1,Unfurnished,OldTown,0,1,195900.0,116.67659321024419,1.6666666666666665,Old
1707,2136.0,2,2.0,21,2003,3,2,1,Fully Furnished,Suburb_B,0,2,450500.0,210.90823970037454,1.0,Moderate
1708,2750.0,3,2.1,18,2006,2,1,0,Semi-Furnished,OldTown,2,2,480600.0,174.76363636363635,1.4285714285714286,Moderate
1709,1734.0,2,1.2,42,1982,2,1,0,Fully Furnished,Northside,0,2,363500.0,209.6309111880046,1.6666666666666667,Old
1710,1313.0,5,4.4,12,2012,4,2,0,Semi-Furnished,Hillview,0,5,648700.0,494.05940594059405,1.1363636363636362,Recent
1711,2354.0,4,3.4,25,1999,2,1,1,Fully Furnished,Greenfield,9,5,557200.0,236.70348343245539,1.1764705882352942,Moderate
1712,1740.0,4,3.6,11,2013,4,0,2,Semi-Furnished,Hillview,0,1,645300.0,370.86206896551727,1.1111111111111112,Recent
1713,714.0,2,1.8,0,2024,5,2,0,Semi-Furnished,OldTown,0,2,226800.0,317.6470588235294,1.1111111111111112,New
1714,2224.0,4,3.8,94,1930,1,1,1,Unfurnished,Greenfield,0,1,270800.0,121.76258992805755,1.0526315789473684,Very Old
1715,1532.0,4,3.4,26,1998,3,0,2,Unfurnished,Southside,7,5,425900.0,278.00261096605743,1.1764705882352942,Moderate
1716,1755.0,4,3.2,94,1930,1,1,1,Unfurnished,Downtown,6,2,475500.0,270.94017094017096,1.25,Very Old
1717,1966.0,2,1.7,8,2016,3,1,0,Semi-Furnished,Suburb_B,0,2,424200.0,215.7680569684639,1.1764705882352942,Recent
1718,1895.0,3,2.8,35,1989,2,2,1,Fully Furnished,Suburb_B,0,4,363300.0,191.71503957783642,1.0714285714285714,Old
1719,2155.0,4,3.0,11,2013,4,1,1,Fully Furnished,Suburb_B,6,2,795000.0,368.9095127610209,1.3333333333333333,Recent
1720,1582.0,3,2.2,61,1963,1,1,2,Unfurnished,Riverside,0,1,287500.0,181.73198482932997,1.3636363636363635,Very Old
1721,2057.0,3,2.3,60,1964,1,2,1,Semi-Furnished,Downtown,9,2,544400.0,264.657267865824,1.3043478260869565,Very Old
1722,1670.0,3,1.8,6,2018,4,2,0,Unfurnished,Suburb_A,3,3,507300.0,303.77245508982037,1.6666666666666665,Recent
1723,2169.0,3,2.4,83,1941,2,1,1,Fully Furnished,Lakeside,0,3,639800.0,294.974642692485,1.25,Very Old
1724,2108.0,1,1.0,11,2013,4,2,0,Fully Furnished,Hillview,8,3,959700.0,455.26565464895634,1.0,Recent
1725,1332.0,3,2.4,37,1987,1,1,0,Semi-Furnished,Northside,0,1,242500.0,182.05705705705705,1.25,Old
1726,2343.0,2,1.9,97,1927,2,1,0,Semi-Furnished,Suburb_A,0,2,336100.0,143.44857020913358,1.0526315789473684,Very Old
1727,1532.0,3,2.3,78,1946,1,1,1,Fully Furnished,Northside,1,3,298900.0,195.10443864229765,1.3043478260869565,Very Old
1728,2204.0,2,2.1,92,1932,1,1,1,Semi-Furnished,Greenfield,6,4,323900.0,146.9600725952813,0.9523809523809523,Very Old
1729,1984.0,3,2.0,20,2004,3,1,1,Semi-Furnished,Northside,0,1,558900.0,281.70362903225805,1.5,Moderate
1730,2719.0,2,2.0,6,2018,4,3,1,Semi-Furnished,Riverside,1,1,1224700.0,450.4229496138286,1.0,Recent
1731,1688.0,3,2.6,11,2013,3,1,0,Fully Furnished,Greenfield,0,3,488400.0,289.33649289099526,1.1538461538461537,Recent
1732,1625.0,4,2.7,30,1994,2,0,1,Unfurnished,Downtown,7,2,613900.0,377.7846153846154,1.4814814814814814,Moderate
1733,1790.0,2,2.4,62,1962,1,0,2,Semi-Furnished,OldTown,1,1,233500.0,130.44692737430168,0.8333333333333334,Very Old
1734,1648.0,2,1.6,8,2016,3,1,1,Semi-Furnished,Greenfield,0,2,450500.0,273.3616504854369,1.25,Recent
1735,2200.0,2,1.3,39,1985,2,0,2,Semi-Furnished,Greenfield,4,5,417000.0,189.54545454545453,1.5384615384615383,Old
1736,992.0,4,2.8,19,2005,3,1,0,Unfurnished,Suburb_A,6,3,324000.0,326.61290322580646,1.4285714285714286,Moderate
1737,1273.0,3,2.3,20,2004,3,1,1,Semi-Furnished,Southside,7,2,523600.0,411.311861743912,1.3043478260869565,Moderate
1738,1266.0,3,2.4,40,1984,1,1,1,Unfurnished,Northside,1,4,233000.0,184.04423380726698,1.25,Old
1739,2275.0,2,1.6,28,1996,3,1,1,Semi-Furnished,OldTown,7,1,564500.0,248.13186813186815,1.25,Moderate
1740,2655.0,3,2.3,65,1959,1,3,1,Fully Furnished,Downtown,2,2,636200.0,239.62335216572504,1.3043478260869565,Very Old
1741,1748.0,4,3.4,9,2015,4,2,2,Semi-Furnished,Downtown,0,2,842800.0,482.15102974828375,1.1764705882352942,Recent
1742,1716.0,4,3.1,61,1963,1,2,0,Semi-Furnished,Lakeside,7,2,560400.0,326.57342657342656,1.2903225806451613,Very Old
1743,1835.0,3,1.8,3,2021,5,2,1,Semi-Furnished,Suburb_A,3,5,745600.0,406.3215258855586,1.6666666666666665,New
1744,2381.0,2,1.6,11,2013,4,1,1,Semi-Furnished,Downtown,4,1,1518300.0,637.6732465350693,1.25,Recent
1745,1336.0,2,1.0,39,1985,1,0,1,Fully Furnished,Southside,9,1,394600.0,295.35928143712573,2.0,Old
1746,1919.0,1,1.0,73,1951,1,1,0,Semi-Furnished,OldTown,4,5,220400.0,114.85148514851485,1.0,Very Old
1747,2288.0,2,1.3,15,2009,3,2,1,Unfurnished,Riverside,0,1,583200.0,254.8951048951049,1.5384615384615383,Recent
1748,2051.0,2,1.6,19,2005,4,1,0,Semi-Furnished,Suburb_A,8,2,560700.0,273.3788395904437,1.25,Moderate
1749,1895.0,2,2.0,32,1992,2,1,0,Semi-Furnished,Lakeside,0,2,438200.0,231.2401055408971,1.0,Old
1750,2301.0,3,2.1,12,2012,4,0,2,Unfurnished,Hillview,3,5,896100.0,389.4393741851369,1.4285714285714286,Recent
1751,600.0,5,4.3,65,1959,1,2,1,Semi-Furnished,OldTown,0,2,102100.0,170.16666666666666,1.1627906976744187,Very Old
1752,2139.0,3,2.3,58,1966,2,1,0,Fully Furnished,Greenfield,0,2,354000.0,165.49789621318374,1.3043478260869565,Very Old
1753,1473.0,4,3.7,8,2016,4,0,1,Unfurnished,Greenfield,5,2,628300.0,426.54446707399865,1.081081081081081,Recent
1754,885.0,4,3.1,27,1997,3,2,1,Fully Furnished,Downtown,2,5,469000.0,529.9435028248588,1.2903225806451613,Moderate
1755,2056.0,2,1.3,58,1966,1,1,2,Unfurnished,Suburb_B,5,4,288200.0,140.17509727626458,1.5384615384615383,Very Old
1756,2487.0,4,3.4,20,2004,2,1,1,Fully Furnished,Suburb_B,7,1,720900.0,289.8673100120627,1.1764705882352942,Moderate
1757,1731.0,2,1.5,38,1986,2,1,2,Fully Furnished,Greenfield,1,4,314400.0,181.62911611785094,1.3333333333333333,Old
1758,2276.0,3,2.1,2,2022,4,1,0,Fully Furnished,Suburb_A,4,4,699400.0,307.2934973637961,1.4285714285714286,New
1759,2606.0,3,2.3,36,1988,2,1,1,Semi-Furnished,Southside,7,3,572700.0,219.76208749040674,1.3043478260869565,Old
1760,2457.0,5,4.0,8,2016,3,1,0,Fully Furnished,Greenfield,6,3,746900.0,303.988603988604,1.25,Recent
1761,2620.0,2,2.0,68,1956,1,3,0,Fully Furnished,Northside,3,2,399600.0,152.51908396946564,1.0,Very Old
1762,2171.0,2,1.0,21,2003,3,2,1,Unfurnished,Downtown,1,3,768200.0,353.84615384615387,2.0,Moderate
1763,1838.0,5,4.0,16,2008,2,1,0,Unfurnished,Suburb_A,2,3,379900.0,206.69205658324265,1.25,Moderate
1764,999.0,1,1.0,70,1954,1,1,1,Unfurnished,Hillview,2,1,239400.0,239.63963963963963,1.0,Very Old
